global_step,grad_norm,loss,train/ctc_loss,train/wer,validation/ctc_loss,validation/wer,validation/num_examples,test/ctc_loss,test/wer,test/num_examples,score,total_duration,preemption_count
0,27.39981842041016,33.516876220703125,,,,,,,,,,,
1,,,32.69260718816068,1.829593397177966,31.4420992816958,1.7364070873364554,5348.0,31.578443770565844,1.772327503909979,2472.0,6.500236988067627,6.502394914627075,0.0
1,26.33796119689941,32.96537399291992,,,,,,,,,,,
2,28.958425521850582,33.34574508666992,,,,,,,,,,,
3,33.29132843017578,33.1658935546875,,,,,,,,,,,
4,48.00082778930664,31.923995971679688,,,,,,,,,,,
5,80.48986053466797,29.977304458618164,,,,,,,,,,,
6,128.73887634277344,24.33066368103028,,,,,,,,,,,
7,118.7150421142578,11.84080410003662,,,,,,,,,,,
8,20.12990951538086,7.762344837188721,,,,,,,,,,,
9,27.766817092895508,10.028401374816896,,,,,,,,,,,
10,28.326908111572266,11.293649673461914,,,,,,,,,,,
11,29.157373428344727,11.611956596374512,,,,,,,,,,,
12,30.21999740600586,11.038487434387209,,,,,,,,,,,
13,30.85201644897461,9.571435928344728,,,,,,,,,,,
14,20.61103248596192,7.453219413757324,,,,,,,,,,,
15,89.56759643554688,9.597249984741213,,,,,,,,,,,
16,97.55331420898438,10.026199340820312,,,,,,,,,,,
17,20.469572067260746,7.354819774627685,,,,,,,,,,,
18,30.03797912597656,9.327581405639648,,,,,,,,,,,
19,29.78678703308105,10.342907905578612,,,,,,,,,,,
20,29.298099517822266,10.199402809143066,,,,,,,,,,,
21,28.11496353149414,8.887344360351562,,,,,,,,,,,
22,14.411419868469238,6.944200038909912,,,,,,,,,,,
23,76.76569366455078,9.310979843139648,,,,,,,,,,,
24,53.64003753662109,7.993597030639648,,,,,,,,,,,
25,20.485145568847656,7.25810956954956,,,,,,,,,,,
26,26.546640396118164,8.782574653625488,,,,,,,,,,,
27,26.65557861328125,9.170517921447754,,,,,,,,,,,
28,25.17055892944336,8.258914947509766,,,,,,,,,,,
29,10.375242233276367,6.670763969421387,,,,,,,,,,,
30,68.08275604248047,8.933573722839355,,,,,,,,,,,
31,26.20365333557129,6.90592098236084,,,,,,,,,,,
32,20.368532180786133,7.200405120849609,,,,,,,,,,,
33,24.48916816711425,8.190592765808105,,,,,,,,,,,
34,23.75936889648437,7.866060733795166,,,,,,,,,,,
35,13.611270904541016,6.584636211395264,,,,,,,,,,,
36,48.78439712524414,7.681509494781494,,,,,,,,,,,
37,22.849119186401367,6.659821033477783,,,,,,,,,,,
38,17.37468147277832,6.80330228805542,,,,,,,,,,,
39,22.043569564819336,7.469678401947021,,,,,,,,,,,
40,18.831911087036133,6.91148853302002,,,,,,,,,,,
41,9.773069381713867,6.326798439025879,,,,,,,,,,,
42,46.08525848388672,7.505277156829834,,,,,,,,,,,
43,11.123580932617188,6.395127296447754,,,,,,,,,,,
44,20.96373748779297,7.193862915039063,,,,,,,,,,,
45,19.207107543945312,6.921072006225586,,,,,,,,,,,
46,3.953631639480591,6.174126148223877,,,,,,,,,,,
47,46.3770751953125,7.480911731719971,,,,,,,,,,,
48,11.331544876098633,6.322826862335205,,,,,,,,,,,
49,20.811243057250977,7.148865222930908,,,,,,,,,,,
50,18.371889114379883,6.775952339172363,,,,,,,,,,,
51,11.103288650512695,6.195139408111572,,,,,,,,,,,
52,39.48832321166992,7.127660274505615,,,,,,,,,,,
53,14.816712379455566,6.452647686004639,,,,,,,,,,,
54,20.88693618774414,7.202209949493408,,,,,,,,,,,
55,16.0203857421875,6.523416519165039,,,,,,,,,,,
56,27.365550994873047,6.574260234832764,,,,,,,,,,,
57,16.631677627563477,6.268314838409424,,,,,,,,,,,
