global_step,grad_norm,loss,train/ctc_loss,train/wer,validation/ctc_loss,validation/wer,validation/num_examples,test/ctc_loss,test/wer,test/num_examples,score,total_duration,preemption_count
0,42.26800155639648,32.42476272583008,,,,,,,,,,,
1,,,31.432636781585863,1.3650862092197245,30.214147578862768,1.726210592381596,5348.0,30.22735660365185,1.7166737757195376,2472.0,6.426043272018433,6.428128957748413,0.0
1,43.40647506713867,31.83222770690918,,,,,,,,,,,
2,50.18522262573242,31.902502059936523,,,,,,,,,,,
3,57.8506965637207,30.885086059570312,,,,,,,,,,,
4,87.02391815185547,27.90439987182617,,,,,,,,,,,
5,149.45262145996094,19.40373420715332,,,,,,,,,,,
6,7.023153305053711,7.2426066398620605,,,,,,,,,,,
7,26.506526947021484,8.484109878540039,,,,,,,,,,,
8,28.830066680908203,9.44980812072754,,,,,,,,,,,
9,29.63376808166504,9.57936954498291,,,,,,,,,,,
10,29.452939987182617,8.867127418518066,,,,,,,,,,,
11,21.283897399902344,7.532623291015625,,,,,,,,,,,
12,34.27201843261719,7.527533531188965,,,,,,,,,,,
13,28.19717597961425,7.337042808532715,,,,,,,,,,,
14,2.6050617694854736,6.9916276931762695,,,,,,,,,,,
15,2.600254774093628,6.937578201293945,,,,,,,,,,,
16,2.6514904499053955,6.91732931137085,,,,,,,,,,,
17,2.604306936264038,6.883774280548096,,,,,,,,,,,
18,2.136979818344116,6.814305305480957,,,,,,,,,,,
19,2.1304993629455566,6.7739434242248535,,,,,,,,,,,
20,1.8777590990066528,6.705493450164795,,,,,,,,,,,
21,1.7998682260513306,6.67153787612915,,,,,,,,,,,
22,1.6415959596633911,6.640092849731445,,,,,,,,,,,
23,2.1297552585601807,6.595205783843994,,,,,,,,,,,
24,4.121600151062012,6.546821594238281,,,,,,,,,,,
25,7.892958164215088,6.564103126525879,,,,,,,,,,,
26,20.389524459838867,6.620288848876953,,,,,,,,,,,
27,30.2397689819336,7.344198226928711,,,,,,,,,,,
28,61.68851089477539,7.345409393310547,,,,,,,,,,,
29,33.686073303222656,11.061100959777832,,,,,,,,,,,
30,33.362762451171875,9.396036148071287,,,,,,,,,,,
31,6.238275527954102,6.344701290130615,,,,,,,,,,,
32,92.55907440185548,8.907665252685547,,,,,,,,,,,
33,29.599384307861328,13.229738235473633,,,,,,,,,,,
34,28.734180450439453,12.68723201751709,,,,,,,,,,,
35,28.128604888916016,10.351755142211914,,,,,,,,,,,
36,18.224422454833984,6.72936487197876,,,,,,,,,,,
37,99.20513916015624,12.026531219482422,,,,,,,,,,,
38,26.409910202026367,11.621089935302734,,,,,,,,,,,
39,25.937397003173828,10.932994842529297,,,,,,,,,,,
40,24.676258087158203,8.578899383544922,,,,,,,,,,,
41,9.55955982208252,6.306766510009766,,,,,,,,,,,
42,32.67667388916016,6.922062397003174,,,,,,,,,,,
43,20.34292793273925,7.15618371963501,,,,,,,,,,,
44,5.022312641143799,6.206569671630859,,,,,,,,,,,
45,3.261992216110229,6.18126106262207,,,,,,,,,,,
46,0.9266355037689208,6.14933443069458,,,,,,,,,,,
47,2.78621792793274,6.144542217254639,,,,,,,,,,,
48,2.5590944290161133,6.159064769744873,,,,,,,,,,,
49,3.3585093021392822,6.1198410987854,,,,,,,,,,,
50,4.758047580718994,6.140818595886231,,,,,,,,,,,
51,6.959823131561279,6.132956504821777,,,,,,,,,,,
52,9.134078979492188,6.192753791809082,,,,,,,,,,,
53,14.081534385681152,6.250466346740723,,,,,,,,,,,
54,16.040571212768555,6.56962251663208,,,,,,,,,,,
55,17.222557067871094,6.311739444732666,,,,,,,,,,,
56,18.20576477050781,6.767690181732178,,,,,,,,,,,
57,17.358312606811523,6.297445297241211,,,,,,,,,,,
58,18.15620994567871,6.790052890777588,,,,,,,,,,,
59,21.30200958251953,6.413642883300781,,,,,,,,,,,
60,20.38474464416504,7.235619068145752,,,,,,,,,,,
61,11.373610496520996,6.137643337249756,,,,,,,,,,,
62,12.095206260681152,6.267505168914795,,,,,,,,,,,
63,30.577089309692383,6.712257385253906,,,,,,,,,,,
64,22.8516902923584,8.747652053833008,,,,,,,,,,,
65,16.288354873657227,6.577814102172852,,,,,,,,,,,
66,56.94710540771485,8.275458335876465,,,,,,,,,,,
67,23.29990768432617,12.396194458007812,,,,,,,,,,,
68,23.185359954833984,11.29782772064209,,,,,,,,,,,
69,21.665441513061523,7.892016410827637,,,,,,,,,,,
70,67.36725616455078,9.349787712097168,,,,,,,,,,,
71,23.01716423034668,13.359078407287598,,,,,,,,,,,
72,22.91393280029297,12.085559844970703,,,,,,,,,,,
73,22.01936721801757,8.448685646057129,,,,,,,,,,,
74,59.984073638916016,8.689627647399902,,,,,,,,,,,
75,22.61094665527344,12.321891784667969,,,,,,,,,,,
76,22.396364212036133,10.28349494934082,,,,,,,,,,,
77,13.094602584838867,6.296909809112549,,,,,,,,,,,
78,86.1010513305664,13.53677749633789,,,,,,,,,,,
79,22.280193328857425,17.28598976135254,,,,,,,,,,,
80,22.175800323486328,18.04879570007324,,,,,,,,,,,
81,22.048171997070312,16.19876480102539,,,,,,,,,,,
82,21.8685245513916,11.89620304107666,,,,,,,,,,,
83,7.162454605102539,6.049800872802734,,,,,,,,,,,
84,77.69473266601562,18.300922393798828,,,,,,,,,,,
85,21.64462280273437,13.590206146240234,,,,,,,,,,,
86,21.511070251464844,12.623919486999512,,,,,,,,,,,
87,20.86449813842773,9.13743782043457,,,,,,,,,,,
88,60.57590866088867,8.952555656433105,,,,,,,,,,,
89,21.186595916748047,13.12773323059082,,,,,,,,,,,
90,20.98866271972656,10.990675926208496,,,,,,,,,,,
91,13.955770492553713,6.715959072113037,,,,,,,,,,,
92,84.38011169433594,15.583261489868164,,,,,,,,,,,
93,20.836076736450195,18.36190795898437,,,,,,,,,,,
94,20.717403411865234,19.407270431518555,,,,,,,,,,,
95,20.541648864746094,17.7016544342041,,,,,,,,,,,
96,20.306501388549805,13.471502304077148,,,,,,,,,,,
97,15.541637420654297,7.317302227020264,,,,,,,,,,,
98,52.56340026855469,22.465791702270508,,,,,,,,,,,
99,14.063946723937988,7.532929420471191,,,,,,,,,,,
100,47.14529037475586,8.66874885559082,,,,,,,,,,,
500,2.3276731967926025,5.880985736846924,,,,,,,,,,,
1000,1.021367430686951,5.832023620605469,,,,,,,,,,,
1500,0.9381414651870728,5.812936782836914,,,,,,,,,,,
2000,0.6304813623428345,5.807214736938477,,,,,,,,,,,
2500,0.6132634282112122,5.814291000366211,,,,,,,,,,,
3000,0.3582653403282165,5.80883264541626,,,,,,,,,,,
3016,,,5.970658730239277,0.9420492947498342,6.035627951074945,0.8967218654950997,5348.0,6.020725933931222,0.899579550301627,2472.0,1391.8282997608185,2435.462164402008,0.0
3500,,,,,,,,,,,,,
4000,,,,,,,,,,,,,
4500,,,,,,,,,,,,,
5000,,,,,,,,,,,,,
5500,,,,,,,,,,,,,
6000,,,,,,,,,,,,,
6163,,,,0.9420492947498342,,0.8967218654950997,5348.0,,0.899579550301627,2472.0,2762.027901649475,4860.961483001709,0.0
6500,,,,,,,,,,,,,
7000,,,,,,,,,,,,,
7500,,,,,,,,,,,,,
8000,,,,,,,,,,,,,
8500,,,,,,,,,,,,,
9000,,,,,,,,,,,,,
9329,,,,0.9420492947498342,,0.8967218654950997,5348.0,,0.899579550301627,2472.0,4136.32715511322,7286.274610280991,0.0
9500,,,,,,,,,,,,,
10000,,,,0.9420492947498342,,0.8967218654950997,5348.0,,0.899579550301627,2472.0,4425.79071187973,7818.182538986206,0.0
10000,,,,,,,,,,,4425.79071187973,,0.0
