global_step,grad_norm,loss,train/ctc_loss,train/wer,validation/ctc_loss,validation/wer,validation/num_examples,test/ctc_loss,test/wer,test/num_examples,score,total_duration,preemption_count
0,64.16157531738281,31.78956794738769,,,,,,,,,,,
1,,,30.8289556110131,0.989730743789106,29.4308883363472,0.9130787428185198,5348.0,29.45221949803213,0.9283001239006358,2472.0,6.591480493545532,6.593562364578247,0.0
1,63.79270553588867,31.25662422180176,,,,,,,,,,,
2,63.55813217163086,31.6382999420166,,,,,,,,,,,
3,67.75708770751953,31.60725784301757,,,,,,,,,,,
4,63.67534637451172,31.112022399902344,,,,,,,,,,,
5,66.90062713623047,31.23143196105957,,,,,,,,,,,
6,72.26561737060547,31.036008834838867,,,,,,,,,,,
7,75.14298248291016,29.69908905029297,,,,,,,,,,,
8,80.67507934570312,29.73168563842773,,,,,,,,,,,
9,86.4995346069336,29.054874420166016,,,,,,,,,,,
10,97.9594268798828,28.44455337524414,,,,,,,,,,,
11,103.76890563964844,28.32844924926757,,,,,,,,,,,
12,106.11444091796876,27.88650321960449,,,,,,,,,,,
13,103.29485321044922,26.781667709350582,,,,,,,,,,,
14,108.2994613647461,25.835908889770508,,,,,,,,,,,
15,102.66361236572266,24.17740631103516,,,,,,,,,,,
16,93.24439239501952,24.42000770568848,,,,,,,,,,,
17,100.20094299316406,23.172836303710938,,,,,,,,,,,
18,90.23030090332033,21.61580848693848,,,,,,,,,,,
19,92.06517028808594,20.76182556152344,,,,,,,,,,,
20,84.32199096679688,19.333425521850582,,,,,,,,,,,
21,92.74488830566406,18.106630325317383,,,,,,,,,,,
22,97.6120147705078,18.04098892211914,,,,,,,,,,,
23,87.64148712158203,16.964183807373047,,,,,,,,,,,
24,82.57556915283203,15.722905158996582,,,,,,,,,,,
25,59.7584228515625,15.678488731384276,,,,,,,,,,,
26,48.722293853759766,14.524514198303224,,,,,,,,,,,
27,26.50640869140625,14.47096824645996,,,,,,,,,,,
28,16.777048110961914,14.154973030090332,,,,,,,,,,,
29,10.10878849029541,13.676727294921877,,,,,,,,,,,
30,11.87893772125244,12.848910331726074,,,,,,,,,,,
31,22.06636619567871,13.295247077941896,,,,,,,,,,,
32,29.139629364013672,13.95590114593506,,,,,,,,,,,
33,36.24588394165039,15.017508506774902,,,,,,,,,,,
34,44.61445236206055,15.88715362548828,,,,,,,,,,,
35,43.14901351928711,15.465310096740724,,,,,,,,,,,
