global_step,grad_norm,loss,train/ctc_loss,train/wer,validation/ctc_loss,validation/wer,validation/num_examples,test/ctc_loss,test/wer,test/num_examples,score,total_duration,preemption_count
0,31.8439884185791,33.28607177734375,,,,,,,,,,,
1,,,32.24138303109594,2.1884054840678004,31.08715717299578,1.9390720803360209,5348.0,31.119017355958448,2.222960209615502,2472.0,9.026770114898682,9.02858304977417,0.0
1,30.268524169921875,32.77032470703125,,,,,,,,,,,
2,29.35202407836914,33.2830810546875,,,,,,,,,,,
3,31.582801818847656,33.28874206542969,,,,,,,,,,,
4,32.363460540771484,32.781333923339844,,,,,,,,,,,
5,32.858299255371094,33.1023063659668,,,,,,,,,,,
6,33.16811752319336,33.20382308959961,,,,,,,,,,,
7,33.6349983215332,32.10832595825195,,,,,,,,,,,
8,35.98541259765625,32.57429122924805,,,,,,,,,,,
9,35.755496978759766,32.171783447265625,,,,,,,,,,,
10,37.702728271484375,31.998491287231445,,,,,,,,,,,
11,40.19450759887695,32.07603454589844,,,,,,,,,,,
12,40.89889144897461,32.145240783691406,,,,,,,,,,,
13,43.39640426635742,31.61468505859375,,,,,,,,,,,
14,41.94192886352539,31.362350463867188,,,,,,,,,,,
15,43.70107650756836,30.30042839050293,,,,,,,,,,,
16,45.07642364501953,30.674421310424805,,,,,,,,,,,
17,45.00117874145508,30.09988212585449,,,,,,,,,,,
18,45.13751220703125,29.74991798400879,,,,,,,,,,,
19,44.68466567993164,28.97661018371582,,,,,,,,,,,
20,44.59553527832031,28.2590389251709,,,,,,,,,,,
21,44.73036575317383,28.022192001342773,,,,,,,,,,,
22,44.93228149414063,27.995651245117188,,,,,,,,,,,
23,42.83353805541992,26.99625968933105,,,,,,,,,,,
24,43.113555908203125,26.787399291992188,,,,,,,,,,,
25,41.62939834594727,26.245332717895508,,,,,,,,,,,
26,41.918399810791016,25.60336875915528,,,,,,,,,,,
27,41.252437591552734,25.231409072875977,,,,,,,,,,,
28,38.82704162597656,24.56112289428711,,,,,,,,,,,
29,37.618106842041016,23.7541618347168,,,,,,,,,,,
30,37.05123519897461,23.19150924682617,,,,,,,,,,,
31,36.634254455566406,22.851842880249023,,,,,,,,,,,
32,35.12318420410156,22.195140838623047,,,,,,,,,,,
33,34.9615478515625,21.975461959838867,,,,,,,,,,,
34,33.82640075683594,21.586654663085938,,,,,,,,,,,
35,33.70469284057617,20.873668670654297,,,,,,,,,,,
36,30.77001571655273,20.629493713378903,,,,,,,,,,,
37,29.769922256469727,19.686586380004883,,,,,,,,,,,
38,28.568103790283203,19.59815788269043,,,,,,,,,,,
39,28.75517463684082,19.273962020874023,,,,,,,,,,,
40,27.163949966430664,18.790695190429688,,,,,,,,,,,
41,26.08432006835937,17.87059783935547,,,,,,,,,,,
42,25.21191596984864,17.429471969604492,,,,,,,,,,,
43,23.67154312133789,17.308988571166992,,,,,,,,,,,
44,23.926103591918945,17.00995445251465,,,,,,,,,,,
45,22.580585479736328,16.27070426940918,,,,,,,,,,,
46,22.220823287963867,15.8516206741333,,,,,,,,,,,
47,21.61660957336425,15.614801406860352,,,,,,,,,,,
48,21.09586906433105,15.692378997802734,,,,,,,,,,,
49,20.470422744750977,15.268454551696776,,,,,,,,,,,
50,20.38620376586914,14.77163314819336,,,,,,,,,,,
51,18.992618560791016,14.092660903930664,,,,,,,,,,,
52,17.992755889892578,13.527107238769531,,,,,,,,,,,
53,17.151168823242188,13.534685134887695,,,,,,,,,,,
54,17.176342010498047,13.730279922485352,,,,,,,,,,,
55,16.67327308654785,13.58815574645996,,,,,,,,,,,
56,16.012222290039062,12.983450889587402,,,,,,,,,,,
57,16.900938034057617,12.970195770263672,,,,,,,,,,,
58,15.580347061157228,12.326665878295898,,,,,,,,,,,
59,15.056912422180176,12.246260643005373,,,,,,,,,,,
60,14.563692092895508,12.184639930725098,,,,,,,,,,,
61,14.131831169128418,11.748361587524414,,,,,,,,,,,
62,14.301308631896973,11.579730987548828,,,,,,,,,,,
63,13.631834983825684,11.575032234191896,,,,,,,,,,,
64,12.97096061706543,11.257805824279783,,,,,,,,,,,
65,12.932745933532717,10.819351196289062,,,,,,,,,,,
66,12.636035919189451,10.853763580322266,,,,,,,,,,,
67,12.458064079284668,10.501523971557615,,,,,,,,,,,
68,12.01773738861084,10.210638046264648,,,,,,,,,,,
69,13.304695129394531,10.573415756225586,,,,,,,,,,,
70,11.835329055786133,9.95360279083252,,,,,,,,,,,
71,13.04018211364746,10.023666381835938,,,,,,,,,,,
72,11.244579315185549,9.632686614990234,,,,,,,,,,,
73,10.548724174499512,9.374601364135742,,,,,,,,,,,
74,10.594216346740724,9.479358673095703,,,,,,,,,,,
75,10.37733554840088,9.224716186523438,,,,,,,,,,,
76,9.696929931640623,9.105161666870115,,,,,,,,,,,
77,8.574036598205566,8.89574146270752,,,,,,,,,,,
78,7.696963787078857,8.735589027404785,,,,,,,,,,,
79,8.068035125732422,8.776966094970703,,,,,,,,,,,
80,7.386202812194824,8.659711837768555,,,,,,,,,,,
81,6.781776905059815,8.570520401000977,,,,,,,,,,,
82,6.553776264190674,8.489272117614746,,,,,,,,,,,
83,6.431339740753174,8.478289604187012,,,,,,,,,,,
84,6.129673004150391,8.326277732849121,,,,,,,,,,,
85,5.944567680358887,8.212193489074707,,,,,,,,,,,
86,5.504061698913574,8.129523277282715,,,,,,,,,,,
87,5.269576549530029,8.039458274841309,,,,,,,,,,,
88,5.273627758026123,8.070556640625,,,,,,,,,,,
89,5.175366401672363,8.051924705505371,,,,,,,,,,,
90,4.521145343780518,7.885987281799316,,,,,,,,,,,
91,4.749660491943359,7.960784912109375,,,,,,,,,,,
92,4.751201152801514,7.886430740356445,,,,,,,,,,,
93,4.413387775421143,7.853836536407471,,,,,,,,,,,
94,4.318535804748535,7.70244836807251,,,,,,,,,,,
95,3.991098165512085,7.683004379272461,,,,,,,,,,,
96,3.890329122543335,7.701625347137451,,,,,,,,,,,
97,3.854541540145874,7.678182125091553,,,,,,,,,,,
98,3.821113348007202,7.591877460479736,,,,,,,,,,,
99,4.023422718048096,7.615293502807617,,,,,,,,,,,
100,3.982723236083984,7.499485969543457,,,,,,,,,,,
500,0.8813663125038147,5.784535884857178,,,,,,,,,,,
1000,1.1607893705368042,4.5464348793029785,,,,,,,,,,,
1500,3.178317785263061,3.639101266860962,,,,,,,,,,,
2000,2.177600383758545,3.040196418762207,,,,,,,,,,,
2500,3.533411264419556,2.7496347427368164,,,,,,,,,,,
2952,,,5.312465016218987,0.9106166066385516,5.2672983222825,0.87870419543282,5348.0,5.030315665526808,0.8721589177990372,2472.0,1494.979810476303,2441.606578111649,0.0
3000,3.1224470138549805,2.5936710834503174,,,,,,,,,,,
3500,2.716465711593628,2.35803771018982,,,,,,,,,,,
4000,2.780597448348999,2.2860727310180664,,,,,,,,,,,
4500,3.3422210216522217,2.148965358734131,,,,,,,,,,,
5000,2.2950284481048584,2.104599475860596,,,,,,,,,,,
5500,2.180227041244507,2.098036527633667,,,,,,,,,,,
